Timestamp,core,usr,sys,iowait,soft,idle
2025-03-23 02:06:30.673,4,65.31,8.16,12.24,2.04,12.24
2025-03-23 02:06:30.673,5,64.58,10.42,12.50,1.04,11.46
2025-03-23 02:06:30.673,6,70.19,7.69,10.58,0.00,11.54
2025-03-23 02:06:30.673,7,62.38,14.85,9.90,0.00,12.87
2025-03-23 02:06:30.673,8,61.62,8.08,28.28,1.01,1.01
2025-03-23 02:06:30.673,9,61.00,7.00,30.00,1.00,1.00
2025-03-23 02:06:30.673,10,60.82,5.15,29.90,3.09,1.03
2025-03-23 02:06:30.673,11,63.83,3.19,30.85,1.06,1.06
2025-03-23 02:06:30.673,12,61.22,9.18,28.57,1.02,0.00
2025-03-23 02:06:30.673,13,62.89,6.19,28.87,2.06,0.00
2025-03-23 02:06:30.673,14,66.34,4.95,27.72,0.99,0.00
2025-03-23 02:06:30.673,15,68.93,6.80,21.36,0.97,1.94
2025-03-23 02:06:30.673,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 02:06:30.673,all,66.09,9.10,18.32,0.83,5.66
2025-03-23 02:06:30.673,0,67.00,11.00,10.00,1.00,11.00
2025-03-23 02:06:30.673,1,66.67,11.11,11.11,1.01,10.10
2025-03-23 02:06:30.673,2,72.92,6.25,10.42,0.00,10.42
2025-03-23 02:06:30.673,3,69.00,9.00,10.00,2.00,10.00
2025-03-23 02:06:30.673,4,69.31,8.91,10.89,0.99,9.90
2025-03-23 02:06:30.673,5,70.00,9.00,10.00,0.00,11.00
2025-03-23 02:06:30.673,6,70.83,5.21,11.46,2.08,10.42
2025-03-23 02:06:30.673,7,70.10,7.22,10.31,0.00,12.37
2025-03-23 02:06:30.673,8,61.00,10.00,27.00,1.00,1.00
2025-03-23 02:06:30.673,9,58.00,13.00,27.00,2.00,0.00
2025-03-23 02:06:30.673,10,63.64,9.09,27.27,0.00,0.00
2025-03-23 02:06:30.673,11,60.82,11.34,26.80,1.03,0.00
2025-03-23 02:06:30.673,12,61.39,9.90,26.73,0.99,0.99
2025-03-23 02:06:30.673,13,63.16,8.42,27.37,0.00,1.05
2025-03-23 02:06:30.673,14,63.16,8.42,26.32,1.05,1.05
2025-03-23 02:06:30.673,15,70.83,7.29,20.83,0.00,1.04
2025-03-23 02:06:30.673,CPU,%usr,%sys,%iowait,%soft,%idle
2025-03-23 02:06:30.673,all,66.12,8.28,18.63,0.82,6.15
2025-03-23 02:06:30.673,0,67.71,10.42,10.42,1.04,10.42
2025-03-23 02:06:30.673,1,69.00,10.00,10.00,0.00,11.00
2025-03-23 02:06:30.673,2,69.61,7.84,9.80,1.96,10.78
2025-03-23 02:06:30.673,3,67.00,11.00,10.00,0.00,12.00
2025-03-23 02:06:30.673,4,67.71,8.33,10.42,1.04,12.50
2025-03-23 02:06:30.673,5,70.59,6.86,9.80,0.98,11.76
2025-03-23 02:06:30.673,6,64.29,12.24,10.20,1.02,12.24
2025-03-23 02:06:30.673,7,66.34,9.90,9.90,0.99,12.87
2025-03-23 02:06:30.673,8,64.76,5.71,26.67,1.90,0.95
2025-03-23 02:06:30.673,9,62.24,6.12,29.59,1.02,1.02
2025-03-23 02:06:30.673,10,60.20,9.18,28.57,1.02,1.02
